latitude,longitude,elevation,datetime,elapsed_time_seconds,geometry,previous_geometry,distance_since_previous
40.699561,-73.988612,22.6,2023-07-25 12:49:09+00:00,429.0,POINT (987407.6948518412 194145.60344679872),POINT (987414.075485185 194121.55851560584),24.877121978613037
40.69963,-73.988638,22.7,2023-07-25 12:49:10+00:00,430.0,POINT (987400.4822422286 194170.74126110817),POINT (987407.6948518412 194145.60344679872),26.152083008439046
40.699693,-73.988674,22.8,2023-07-25 12:49:11+00:00,431.0,POINT (987390.4971093994 194193.69274078356),POINT (987400.4822422286 194170.74126110817),25.02944859373009
40.699754,-73.98871,23.0,2023-07-25 12:49:12+00:00,432.0,POINT (987380.512089349 194215.91556529558),POINT (987390.4971093994 194193.69274078356),24.36297507899109
40.699813,-73.988753,23.1,2023-07-25 12:49:13+00:00,433.0,POINT (987368.586209955 194237.40948534533),POINT (987380.512089349 194215.91556529558),24.580789214824414
40.69987,-73.988805,23.2,2023-07-25 12:49:14+00:00,434.0,POINT (987354.1649125696 194258.17443289532),POINT (987368.586209955 194237.40948534533),25.281551871557042
40.699922,-73.988853,23.3,2023-07-25 12:49:15+00:00,435.0,POINT (987340.8529961593 194277.1178816088),POINT (987354.1649125696 194258.17443289532),23.152999107529748
40.699974,-73.988907,23.4,2023-07-25 12:49:16+00:00,436.0,POINT (987325.8774149155 194296.0611270044),POINT (987340.8529961593 194277.1178816088),24.14776552207018
40.700023,-73.988968,23.5,2023-07-25 12:49:17+00:00,437.0,POINT (987308.9610296488 194313.9111480272),POINT (987325.8774149155 194296.0611270044),24.592424463765873
40.700071,-73.989026,23.6,2023-07-25 12:49:18+00:00,438.0,POINT (987292.876556472 194331.39695539387),POINT (987308.9610296488 194313.9111480272),23.758445585467584
40.700114,-73.989091,23.7,2023-07-25 12:49:19+00:00,439.0,POINT (987274.8513709897 194347.06088301534),POINT (987292.876556472 194331.39695539387),23.880241627830014
40.700152,-73.989162,23.7,2023-07-25 12:49:20+00:00,440.0,POINT (987255.1627531102 194360.90296948943),POINT (987274.8513709897 194347.06088301534),24.067509882872365
40.700191,-73.989226,23.8,2023-07-25 12:49:21+00:00,441.0,POINT (987237.4150731034 194375.1096403806),POINT (987255.1627531102 194360.90296948943),22.733447680306416
40.700233,-73.989299,23.8,2023-07-25 12:49:22+00:00,442.0,POINT (987217.1717615178 194390.40900857808),POINT (987237.4150731034 194375.1096403806),25.37444248047013
40.700277,-73.989361,23.8,2023-07-25 12:49:23+00:00,443.0,POINT (987199.9784634361 194406.43742346932),POINT (987217.1717615178 194390.40900857808),23.505735105498946
40.70032,-73.98943,23.8,2023-07-25 12:49:24+00:00,444.0,POINT (987180.8442755752 194422.10128659854),POINT (987199.9784634361 194406.43742346932),24.727995333755633
40.70036,-73.98949,23.8,2023-07-25 12:49:25+00:00,445.0,POINT (987164.2057573714 194436.67247490078),POINT (987180.8442755752 194422.10128659854),22.11695766962133
40.700402,-73.989556,23.8,2023-07-25 12:49:26+00:00,446.0,POINT (987145.9034972879 194451.97213577613),POINT (987164.2057573714 194436.67247490078),23.854818110069466
40.700445,-73.989619,23.8,2023-07-25 12:49:27+00:00,447.0,POINT (987128.433054012 194467.63623884635),POINT (987145.9034972879 194451.97213577613),23.464452119106873
40.700492,-73.989683,23.7,2023-07-25 12:49:28+00:00,448.0,POINT (987110.6851828423 194484.75764095248),POINT (987128.433054012 194467.63623884635),24.660278610272282
40.700536,-73.989743,23.7,2023-07-25 12:49:29+00:00,449.0,POINT (987094.0465790041 194500.78619668595),POINT (987110.6851828423 194484.75764095248),23.103197540259828
40.700583,-73.989808,23.7,2023-07-25 12:49:30+00:00,450.0,POINT (987076.0214778916 194517.907591855),POINT (987094.0465790041 194500.78619668595),24.860539870500798
40.700628,-73.989882,23.6,2023-07-25 12:49:31+00:00,451.0,POINT (987055.5009824998 194534.3000526017),POINT (987076.0214778916 194517.907591855),26.2641105019127
40.700674,-73.989948,23.6,2023-07-25 12:49:32+00:00,452.0,POINT (987037.1986972118 194551.05711498976),POINT (987055.5009824998 194534.3000526017),24.81476952624171
40.700729,-73.990013,23.5,2023-07-25 12:49:33+00:00,453.0,POINT (987019.1733411725 194571.0931908115),POINT (987037.1986972118 194551.05711498976),26.951025855747382
40.700779,-73.990086,23.5,2023-07-25 12:49:34+00:00,454.0,POINT (986998.9300005144 194589.3073801368),POINT (987019.1733411725 194571.0931908115),27.231407120820865
40.700828,-73.990158,23.4,2023-07-25 12:49:35+00:00,455.0,POINT (986978.9640085365 194607.1572878289),POINT (986998.9300005144 194589.3073801368),26.78171092882116
40.700883,-73.99023,23.4,2023-07-25 12:49:36+00:00,456.0,POINT (986958.9978020877 194627.1931907063),POINT (986978.9640085365 194607.1572878289),28.28580569953372
40.700937,-73.990299,23.3,2023-07-25 12:49:37+00:00,457.0,POINT (986939.8634997031 194646.86487247472),POINT (986958.9978020877 194627.1931907063),27.442605403670914
40.700992,-73.990372,23.3,2023-07-25 12:49:38+00:00,458.0,POINT (986919.6200814443 194666.90077730367),POINT (986939.8634997031 194646.86487247472),28.482160471381746
40.701046,-73.990446,23.4,2023-07-25 12:49:39+00:00,459.0,POINT (986899.0994598455 194686.57233912015),POINT (986919.6200814443 194666.90077730367),28.426506206375617
40.7011,-73.990514,23.5,2023-07-25 12:49:40+00:00,460.0,POINT (986880.2425289982 194706.24409849767),POINT (986899.0994598455 194686.57233912015),27.249990054793077
40.701153,-73.99058,23.5,2023-07-25 12:49:41+00:00,461.0,POINT (986861.9402199254 194725.55160250815),POINT (986880.2425289982 194706.24409849767),26.603650661349278
40.701205,-73.990645,23.7,2023-07-25 12:49:42+00:00,462.0,POINT (986843.915254665 194744.49482025288),POINT (986861.9402199254 194725.55160250815),26.148515658891423
40.701258,-73.99071,23.9,2023-07-25 12:49:43+00:00,463.0,POINT (986825.890278877 194763.80238128878),POINT (986843.915254665 194744.49482025288),26.413664367369325
40.701307,-73.99077,24.0,2023-07-25 12:49:44+00:00,464.0,POINT (986809.2518621773 194781.6527826813),POINT (986825.890278877 194763.80238128878),24.402330629423563
40.70136,-73.99084,24.2,2023-07-25 12:49:45+00:00,465.0,POINT (986789.840565668 194800.96022469463),POINT (986809.2518621773 194781.6527826813),27.37838105642025
40.701407,-73.990903,24.5,2023-07-25 12:49:46+00:00,466.0,POINT (986772.3704516833 194818.08190501435),POINT (986789.840565668 194800.96022469463),24.461333152703066
40.701465,-73.990961,24.7,2023-07-25 12:49:47+00:00,467.0,POINT (986756.2863226813 194839.21136887887),POINT (986772.3704516833 194818.08190501435),26.554725548445266
40.701514,-73.991023,25.0,2023-07-25 12:49:48+00:00,468.0,POINT (986739.093459722 194857.0617616012),POINT (986756.2863226813 194839.21136887887),24.783685300615293
40.701561,-73.991089,25.2,2023-07-25 12:49:49+00:00,469.0,POINT (986720.791598853 194874.18339412782),POINT (986739.093459722 194857.0617616012),25.062091126776934
40.701608,-73.991156,25.5,2023-07-25 12:49:50+00:00,470.0,POINT (986702.2124896499 194891.30501255725),POINT (986720.791598853 194874.18339412782),25.26525512284945
40.701658,-73.991212,25.8,2023-07-25 12:49:51+00:00,471.0,POINT (986686.68331036 194909.51994053752),POINT (986702.2124896499 194891.30501255725),23.936144441939465
40.701708,-73.991274,25.9,2023-07-25 12:49:52+00:00,472.0,POINT (986669.490512028 194927.73471278846),POINT (986686.68331036 194909.51994053752),25.04735999336303
40.701759,-73.991328,26.1,2023-07-25 12:49:53+00:00,473.0,POINT (986654.5158915295 194946.31404663326),POINT (986669.490512028 194927.73471278846),23.862751417011577
40.701801,-73.991393,26.3,2023-07-25 12:49:54+00:00,474.0,POINT (986636.4916098341 194961.61412156947),POINT (986654.5158915295 194946.31404663326),23.642483450087713
40.701855,-73.99145,26.7,2023-07-25 12:49:55+00:00,475.0,POINT (986620.6851094093 194981.2863842562),POINT (986636.4916098341 194961.61412156947),25.235755881236702
40.701896,-73.991512,27.1,2023-07-25 12:49:56+00:00,476.0,POINT (986603.4927290886 194996.22223523512),POINT (986620.6851094093 194981.2863842562),22.774055096832914
40.701947,-73.991569,27.5,2023-07-25 12:49:57+00:00,477.0,POINT (986587.6863831073 195014.80153015687),POINT (986603.4927290886 194996.22223523512),24.393252613582955
40.701997,-73.991626,27.8,2023-07-25 12:49:58+00:00,478.0,POINT (986571.8800961354 195033.01650564678),POINT (986587.6863831073 195014.80153015687),24.116882881836887
40.702039,-73.991686,28.2,2023-07-25 12:49:59+00:00,479.0,POINT (986555.2422925609 195048.31677391575),POINT (986571.8800961354 195033.01650564678),22.60342268082464
40.702082,-73.99175,28.5,2023-07-25 12:50:00+00:00,480.0,POINT (986537.4953869513 195063.98127901726),POINT (986555.2422925609 195048.31677391575),23.6712775065432
40.702129,-73.991815,28.8,2023-07-25 12:50:01+00:00,481.0,POINT (986519.4710960722 195081.10309061685),POINT (986537.4953869513 195063.98127901726),24.860239221363695
40.702175,-73.991874,29.1,2023-07-25 12:50:02+00:00,482.0,POINT (986503.110495063 195097.86074012157),POINT (986519.4710960722 195081.10309061685),23.41982242259899
40.702216,-73.991937,29.5,2023-07-25 12:50:03+00:00,483.0,POINT (986485.6409979467 195112.79664942695),POINT (986503.110495063 195097.86074012157),22.984010012926667
40.702261,-73.991999,29.7,2023-07-25 12:50:04+00:00,484.0,POINT (986468.4486606399 195129.18991607154),POINT (986485.6409979467 195112.79664942695),23.755328946394016
40.702301,-73.992056,29.9,2023-07-25 12:50:05+00:00,485.0,POINT (986452.6428679252 195143.76167144117),POINT (986468.4486606399 195129.18991607154),21.497886823882908
40.702345,-73.992109,30.1,2023-07-25 12:50:06+00:00,486.0,POINT (986437.9460472576 195159.79085644823),POINT (986452.6428679252 195143.76167144117),21.74698392251584
40.702391,-73.99216,30.3,2023-07-25 12:50:07+00:00,487.0,POINT (986423.803722552 195176.54875976816),POINT (986437.9460472576 195159.79085644823),21.927897112102293
40.702432,-73.992223,30.5,2023-07-25 12:50:08+00:00,488.0,POINT (986406.3343307949 195191.4847265265),POINT (986423.803722552 195176.54875976816),22.983967267891465
40.702474,-73.992276,30.7,2023-07-25 12:50:09+00:00,489.0,POINT (986391.6376338103 195206.78528011806),POINT (986406.3343307949 195191.4847265265),21.215556614529547
40.702517,-73.992331,30.9,2023-07-25 12:50:10+00:00,490.0,POINT (986376.3863827247 195222.4501239852),POINT (986391.6376338103 195206.78528011806),21.86293651494843
40.702559,-73.992382,31.1,2023-07-25 12:50:11+00:00,491.0,POINT (986362.2442637072 195237.7507440763),POINT (986376.3863827247 195222.4501239852),20.83527070806353
40.702604,-73.992435,31.3,2023-07-25 12:50:12+00:00,492.0,POINT (986347.5475281018 195254.14431418307),POINT (986362.2442637072 195237.7507440763),22.01688393709467
40.702642,-73.992489,31.5,2023-07-25 12:50:13+00:00,493.0,POINT (986332.5737611965 195267.98756045874),POINT (986347.5475281018 195254.14431418307),20.392380017678608
40.702689,-73.992538,31.7,2023-07-25 12:50:14+00:00,494.0,POINT (986318.9860804465 195285.10990286508),POINT (986332.5737611965 195267.98756045874),21.858629363301937
40.70273,-73.992593,31.9,2023-07-25 12:50:15+00:00,495.0,POINT (986303.7349870062 195300.04613305206),POINT (986318.9860804465 195285.10990286508),21.346822323815697
40.702772,-73.992646,32.1,2023-07-25 12:50:16+00:00,496.0,POINT (986289.0384203423 195315.34674931914),POINT (986303.7349870062 195300.04613305206),21.215511538949734
40.702817,-73.992697,32.3,2023-07-25 12:50:17+00:00,497.0,POINT (986274.8963193127 195331.7404103842),POINT (986289.0384203423 195315.34674931914),21.6506615290384
40.702857,-73.99275,32.6,2023-07-25 12:50:18+00:00,498.0,POINT (986260.1998503001 195346.31238453038),POINT (986274.8963193127 195331.7404103842),20.696101854133136
40.702897,-73.992802,32.8,2023-07-25 12:50:19+00:00,499.0,POINT (986245.780667697 195360.8843904116),POINT (986260.1998503001 195346.31238453038),20.500150788348407
40.702937,-73.992852,33.0,2023-07-25 12:50:20+00:00,500.0,POINT (986231.9160396203 195375.45645018198),POINT (986245.780667697 195360.8843904116),20.113996063831003
40.702977,-73.9929,33.3,2023-07-25 12:50:21+00:00,501.0,POINT (986218.6059650652 195390.02856288434),POINT (986231.9160396203 195375.45645018198),19.73586971158518
40.703014,-73.992952,33.5,2023-07-25 12:50:22+00:00,502.0,POINT (986204.186921309 195403.50760404862),POINT (986218.6059650652 195390.02856288434),19.738119807915474
40.70305,-73.993004,33.7,2023-07-25 12:50:23+00:00,503.0,POINT (986189.7679226575 195416.6223239643),POINT (986204.186921309 195403.50760404862),19.491110809203896
40.70309,-73.993045,34.0,2023-07-25 12:50:24+00:00,504.0,POINT (986178.398771778 195431.19461399716),POINT (986189.7679226575 195416.6223239643),18.482673738511426
40.703126,-73.993094,34.2,2023-07-25 12:50:25+00:00,505.0,POINT (986164.8116069598 195444.30941491382),POINT (986178.398771778 195431.19461399716),18.884095182996774
40.703165,-73.993139,34.4,2023-07-25 12:50:26+00:00,506.0,POINT (986152.3334419108 195458.51729999285),POINT (986164.8116069598 195444.30941491382),18.909484430007023
40.703205,-73.993195,34.7,2023-07-25 12:50:27+00:00,507.0,POINT (986136.805320643 195473.08928431472),POINT (986152.3334419108 195458.51729999285),21.29472416313763
40.703238,-73.993249,34.9,2023-07-25 12:50:28+00:00,508.0,POINT (986121.8319492161 195485.1110121367),POINT (986136.805320643 195473.08928431472),19.202181951921983
40.703271,-73.993305,35.2,2023-07-25 12:50:29+00:00,509.0,POINT (986106.3040581717 195497.13270685764),POINT (986121.8319492161 195485.1110121367),19.637630820685892
40.703306,-73.993352,35.4,2023-07-25 12:50:30+00:00,510.0,POINT (986093.2715309651 195509.88326059884),POINT (986106.3040581717 195497.13270685764),18.232481622031358
40.703347,-73.993391,35.6,2023-07-25 12:50:31+00:00,511.0,POINT (986082.456987964 195524.81996800544),POINT (986093.2715309651 195509.88326059884),18.44070412086663
40.703385,-73.993437,35.8,2023-07-25 12:50:32+00:00,512.0,POINT (986069.7016730009 195538.66354513392),POINT (986082.456987964 195524.81996800544),18.823992337415177
40.703416,-73.993476,36.0,2023-07-25 12:50:33+00:00,513.0,POINT (986058.8874286507 195549.95696420156),POINT (986069.7016730009 195538.66354513392),15.636150264776294
40.703455,-73.993521,36.3,2023-07-25 12:50:34+00:00,514.0,POINT (986046.4093798376 195564.1649042338),POINT (986058.8874286507 195549.95696420156),18.909449017457714
40.703493,-73.993566,36.5,2023-07-25 12:50:35+00:00,515.0,POINT (986033.9313723822 195578.0085208429),POINT (986046.4093798376 195564.1649042338),18.63723130929114
40.703529,-73.993612,36.7,2023-07-25 12:50:36+00:00,516.0,POINT (986021.1761661491 195591.12346390274),POINT (986033.9313723822 195578.0085208429),18.294726494596993
40.703563,-73.993654,36.9,2023-07-25 12:50:37+00:00,517.0,POINT (986009.5300904717 195603.509834236),POINT (986021.1761661491 195591.12346390274),17.001566066556006
40.703599,-73.993703,37.1,2023-07-25 12:50:38+00:00,518.0,POINT (985995.9431132316 195616.62473041812),POINT (986009.5300904717 195603.509834236),18.884026381903308
40.703627,-73.993748,37.3,2023-07-25 12:50:39+00:00,519.0,POINT (985983.4654215203 195626.8250741283),POINT (985995.9431132316 195616.62473041812),16.11644508717017
40.703662,-73.993798,37.6,2023-07-25 12:50:40+00:00,520.0,POINT (985969.6012315986 195639.57563545712),POINT (985983.4654215203 195626.8250741283),18.835938425869923
40.703696,-73.99385,37.8,2023-07-25 12:50:41+00:00,521.0,POINT (985955.1825509082 195651.96183591266),POINT (985969.6012315986 195639.57563545712),19.008322245225788
40.703725,-73.993892,38.0,2023-07-25 12:50:42+00:00,522.0,POINT (985943.5366650803 195662.52658858654),POINT (985955.1825509082 195651.96183591266),15.723888061644512
40.70376,-73.993936,38.3,2023-07-25 12:50:43+00:00,523.0,POINT (985931.3361076277 195675.277287979),POINT (985943.5366650803 195662.52658858654),17.647490959107003
40.703779,-73.993985,38.5,2023-07-25 12:50:44+00:00,524.0,POINT (985917.7496380502 195682.19861966796),POINT (985931.3361076277 195675.277287979),15.247851911966293
40.703802,-73.994031,38.7,2023-07-25 12:50:45+00:00,525.0,POINT (985904.9948719977 195690.57733530618),POINT (985917.7496380502 195682.19861966796),15.26063343375371
40.703829,-73.994077,39.0,2023-07-25 12:50:46+00:00,526.0,POINT (985892.240016214 195700.41337733844),POINT (985904.9948719977 195690.57733530618),16.10695715910253
40.703858,-73.994125,39.2,2023-07-25 12:50:47+00:00,527.0,POINT (985878.9305923098 195710.97804874647),POINT (985892.240016214 195700.41337733844),16.992735113000318
40.70388,-73.994174,39.5,2023-07-25 12:50:48+00:00,528.0,POINT (985865.3440849409 195718.99239959446),POINT (985878.9305923098 195710.97804874647),15.774124444832186
40.703914,-73.994228,39.7,2023-07-25 12:50:49+00:00,529.0,POINT (985850.3709754694 195731.378625754),POINT (985865.3440849409 195718.99239959446),19.4322568355014
40.703948,-73.994275,40.0,2023-07-25 12:50:50+00:00,530.0,POINT (985837.3387321191 195743.764987956),POINT (985850.3709754694 195731.378625754),17.979469829231736
40.703974,-73.99433,40.3,2023-07-25 12:50:51+00:00,531.0,POINT (985822.0885765903 195753.23657412827),POINT (985837.3387321191 195743.764987956),17.952108184568658
40.703996,-73.994388,40.4,2023-07-25 12:50:52+00:00,532.0,POINT (985806.0067337559 195761.2507969071),POINT (985822.0885765903 195753.23657412827),17.968122764987047
40.704019,-73.994443,40.5,2023-07-25 12:50:53+00:00,533.0,POINT (985790.7566707662 195769.6294130283),POINT (985806.0067337559 195761.2507969071),17.40016176070477
40.704079,-73.994495,40.6,2023-07-25 12:50:54+00:00,534.0,POINT (985776.3375631903 195791.48829839914),POINT (985790.7566707662 195769.6294130283),26.186285206968822
40.704125,-73.99452,40.6,2023-07-25 12:50:55+00:00,535.0,POINT (985769.4049181987 195808.24704060654),POINT (985776.3375631903 195791.48829839914),18.136069225523435
40.704152,-73.994559,40.6,2023-07-25 12:50:56+00:00,536.0,POINT (985758.5910240272 195818.08327473563),POINT (985769.4049181987 195808.24704060654),14.618201291360444
40.704193,-73.994603,40.5,2023-07-25 12:50:57+00:00,537.0,POINT (985746.3905071277 195833.02004734543),POINT (985758.5910240272 195818.08327473563),19.286259062114276
40.704236,-73.99465,40.5,2023-07-25 12:50:58+00:00,538.0,POINT (985733.358171079 195848.68543522907),POINT (985746.3905071277 195833.02004734543),20.377589662008024
40.704282,-73.994691,40.4,2023-07-25 12:50:59+00:00,539.0,POINT (985721.9893637765 195865.44392077764),POINT (985733.358171079 195848.68543522907),20.250842386474503
40.70432,-73.994733,40.4,2023-07-25 12:51:00+00:00,540.0,POINT (985710.3434845877 195879.28775554535),POINT (985721.9893637765 195865.44392077764),18.09083367772661
40.704362,-73.994775,40.5,2023-07-25 12:51:01+00:00,541.0,POINT (985698.6975317483 195894.58891573135),POINT (985710.3434845877 195879.28775554535),19.228981267228473
40.704399,-73.994816,40.5,2023-07-25 12:51:02+00:00,542.0,POINT (985687.3289638989 195908.06844827285),POINT (985698.6975317483 195894.58891573135),17.633551329318273
40.704433,-73.994859,40.7,2023-07-25 12:51:03+00:00,543.0,POINT (985675.4059480575 195920.454963802),POINT (985687.3289638989 195908.06844827285),17.1925586725276
40.704474,-73.994901,40.8,2023-07-25 12:51:04+00:00,544.0,POINT (985663.7600581744 195935.3918110193),POINT (985675.4059480575 195920.454963802),18.940331463929553
40.704512,-73.994945,40.9,2023-07-25 12:51:05+00:00,545.0,POINT (985651.559721592 195949.2356420466),POINT (985663.7600581744 195935.3918110193),18.452638571105474
40.704547,-73.994988,41.0,2023-07-25 12:51:06+00:00,546.0,POINT (985639.6367233552 195961.98650526712),POINT (985651.559721592 195949.2356420466),17.45687256710009
40.704578,-73.99503,41.2,2023-07-25 12:51:07+00:00,547.0,POINT (985627.9910820925 195973.28007032056),POINT (985639.6367233552 195961.98650526712),16.222378741551218
40.704618,-73.995077,41.3,2023-07-25 12:51:08+00:00,548.0,POINT (985614.9589590923 195987.85253264726),POINT (985627.9910820925 195973.28007032056),19.5497541712585
40.704653,-73.995118,41.4,2023-07-25 12:51:09+00:00,549.0,POINT (985603.5905219759 196000.60344491535),POINT (985614.9589590923 195987.85253264726),17.082948402947732
40.704692,-73.995164,41.6,2023-07-25 12:51:10+00:00,550.0,POINT (985590.8357096993 196014.81160581968),POINT (985603.5905219759 196000.60344491535),19.093377713064825
40.704734,-73.995205,41.7,2023-07-25 12:51:11+00:00,551.0,POINT (985579.4671582674 196030.11283922862),POINT (985590.8357096993 196014.81160581968),19.062311126808062
